name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;859;0;836;3055;1574;3055;1113;0
header;72;145;72;174;1701;174;1701;145
A;878;210;878;237;901;237;901;210
B;877;989;877;1015;895;1015;895;989
A;1184;1255;1184;1257;1184;1257;1184;1255
B;912;1268;912;1286;925;1286;925;1268
A;1090;1438;1090;1438;1090;1438;1090;1438
A;1046;1620;1046;1620;1046;1620;1046;1620
C;874;1661;874;1689;894;1689;894;1661
B;1059;1777;1059;1789;1067;1789;1067;1777
D;877;2334;877;2360;897;2360;897;2334
A;1460;2743;1460;2745;1463;2745;1463;2743
A;920;2942;920;2942;920;2942;920;2942
