name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;696;0;558;3049;946;3049;946;0
header;94;133;94;165;1732;165;1732;133
A;907;204;907;232;929;232;929;204
B;750;253;750;269;758;269;758;253
A;924;268;924;268;924;268;924;268
B;746;710;746;725;754;725;754;710
B;731;804;731;818;739;818;739;804
B;851;988;851;1004;860;1004;860;988
A;860;1200;860;1200;860;1200;860;1200
A;797;1302;797;1318;805;1318;805;1302
B;889;1898;889;1914;898;1914;898;1898
B;676;2037;676;2053;684;2053;684;2037
B;906;2337;906;2365;927;2365;927;2337
B;737;2800;737;2816;745;2816;745;2800
A;725;2978;725;2978;725;2978;725;2978
